category,location,crop_name,year,min_price_inr,max_price_inr
Pulses,Peddapalli,Pigeon Pea,2024,31,44
Pulses,Peddapalli,Pigeon Pea,2025,51,63
Pulses,Rajanna Sircilla,Pigeon Pea,2019,53,63
Pulses,Rajanna Sircilla,Pigeon Pea,2020,28,44
Pulses,Rajanna Sircilla,Pigeon Pea,2021,57,71
Pulses,Rajanna Sircilla,Pigeon Pea,2022,21,41
Pulses,Rajanna Sircilla,Pigeon Pea,2023,47,62
Pulses,Rajanna Sircilla,Pigeon Pea,2024,49,68
Pulses,Rajanna Sircilla,Pigeon Pea,2025,31,43
Pulses,Rangareddy,Pigeon Pea,2019,39,50
Pulses,Rangareddy,Pigeon Pea,2020,39,50
Pulses,Rangareddy,Pigeon Pea,2021,32,45
Pulses,Rangareddy,Pigeon Pea,2022,25,42
Pulses,Rangareddy,Pigeon Pea,2023,46,56
Pulses,Rangareddy,Pigeon Pea,2024,20,31
Pulses,Rangareddy,Pigeon Pea,2025,22,39
Pulses,Sangareddy,Pigeon Pea,2019,34,50
Pulses,Sangareddy,Pigeon Pea,2020,14,24
Pulses,Sangareddy,Pigeon Pea,2021,55,73
Pulses,Sangareddy,Pigeon Pea,2022,45,55
Pulses,Sangareddy,Pigeon Pea,2023,48,64
Pulses,Sangareddy,Pigeon Pea,2024,39,53
Pulses,Sangareddy,Pigeon Pea,2025,28,48
Pulses,Siddipet,Pigeon Pea,2019,23,37
Pulses,Siddipet,Pigeon Pea,2020,45,60
Pulses,Siddipet,Pigeon Pea,2021,36,51
Pulses,Siddipet,Pigeon Pea,2022,36,55
Pulses,Siddipet,Pigeon Pea,2023,36,56
Pulses,Siddipet,Pigeon Pea,2024,45,55
Pulses,Siddipet,Pigeon Pea,2025,38,50
Pulses,Suryapet,Pigeon Pea,2019,27,37
Pulses,Suryapet,Pigeon Pea,2020,29,39
Pulses,Suryapet,Pigeon Pea,2021,49,68
Pulses,Suryapet,Pigeon Pea,2022,34,44
Pulses,Suryapet,Pigeon Pea,2023,17,35
Pulses,Suryapet,Pigeon Pea,2024,30,49
Pulses,Suryapet,Pigeon Pea,2025,48,58
Pulses,Vikarabad,Pigeon Pea,2019,28,44
Pulses,Vikarabad,Pigeon Pea,2020,31,50
Pulses,Vikarabad,Pigeon Pea,2021,48,61
Pulses,Vikarabad,Pigeon Pea,2022,46,56
Pulses,Vikarabad,Pigeon Pea,2023,18,38
Pulses,Vikarabad,Pigeon Pea,2024,38,56
Pulses,Vikarabad,Pigeon Pea,2025,29,43
Pulses,Warangal Rural,Pigeon Pea,2019,50,68
Pulses,Warangal Rural,Pigeon Pea,2020,27,46
Pulses,Warangal Rural,Pigeon Pea,2021,51,61
Pulses,Warangal Rural,Pigeon Pea,2022,48,68
Pulses,Warangal Rural,Pigeon Pea,2023,33,50
Pulses,Warangal Rural,Pigeon Pea,2024,53,64
Pulses,Warangal Rural,Pigeon Pea,2025,48,66
Pulses,Warangal Urban,Pigeon Pea,2019,38,57
Pulses,Warangal Urban,Pigeon Pea,2020,26,37
Pulses,Warangal Urban,Pigeon Pea,2021,38,49
Pulses,Warangal Urban,Pigeon Pea,2022,38,57
Pulses,Warangal Urban,Pigeon Pea,2023,39,55
Pulses,Warangal Urban,Pigeon Pea,2024,39,58
Pulses,Warangal Urban,Pigeon Pea,2025,56,70
Pulses,Wanaparthy,Pigeon Pea,2019,44,63
Pulses,Wanaparthy,Pigeon Pea,2020,42,59
Pulses,Wanaparthy,Pigeon Pea,2021,44,57
Pulses,Wanaparthy,Pigeon Pea,2022,30,44
Pulses,Wanaparthy,Pigeon Pea,2023,45,55
Pulses,Wanaparthy,Pigeon Pea,2024,42,57
Pulses,Wanaparthy,Pigeon Pea,2025,31,47
Pulses,Yadadri Bhuvanagiri,Pigeon Pea,2019,34,49
Pulses,Yadadri Bhuvanagiri,Pigeon Pea,2020,53,63
Pulses,Yadadri Bhuvanagiri,Pigeon Pea,2021,50,66
Pulses,Yadadri Bhuvanagiri,Pigeon Pea,2022,51,70
Pulses,Yadadri Bhuvanagiri,Pigeon Pea,2023,25,45
Pulses,Yadadri Bhuvanagiri,Pigeon Pea,2024,42,57
Pulses,Yadadri Bhuvanagiri,Pigeon Pea,2025,52,67
Pulses,Adilabad,Lentils,2019,13,32
Pulses,Adilabad,Lentils,2020,32,52
Pulses,Adilabad,Lentils,2021,35,46
Pulses,Adilabad,Lentils,2022,39,53
Pulses,Adilabad,Lentils,2023,42,53
Pulses,Adilabad,Lentils,2024,23,42
Pulses,Adilabad,Lentils,2025,41,52
Pulses,Bhadradri Kothagudem,Lentils,2019,34,54
Pulses,Bhadradri Kothagudem,Lentils,2020,33,46
Pulses,Bhadradri Kothagudem,Lentils,2021,25,41
Pulses,Bhadradri Kothagudem,Lentils,2022,55,70
Pulses,Bhadradri Kothagudem,Lentils,2023,49,65
Pulses,Bhadradri Kothagudem,Lentils,2024,30,46
Pulses,Bhadradri Kothagudem,Lentils,2025,21,41
Pulses,Hyderabad,Lentils,2019,50,65
Pulses,Hyderabad,Lentils,2020,34,50
Pulses,Hyderabad,Lentils,2021,33,45
Pulses,Hyderabad,Lentils,2022,50,65
Pulses,Hyderabad,Lentils,2023,59,74
Pulses,Hyderabad,Lentils,2024,58,76
Pulses,Hyderabad,Lentils,2025,15,27
Pulses,Jagtial,Lentils,2019,46,56
Pulses,Jagtial,Lentils,2020,28,45
Pulses,Jagtial,Lentils,2021,30,41
Pulses,Jagtial,Lentils,2022,19,37
Pulses,Jagtial,Lentils,2023,44,62
Pulses,Jagtial,Lentils,2024,30,49
Pulses,Jagtial,Lentils,2025,41,51
Pulses,Jangaon,Lentils,2019,47,62
Pulses,Jangaon,Lentils,2020,51,65
Pulses,Jangaon,Lentils,2021,48,64
Pulses,Jangaon,Lentils,2022,46,64
Pulses,Jangaon,Lentils,2023,49,65
Pulses,Jangaon,Lentils,2024,26,44
Pulses,Jangaon,Lentils,2025,52,67
Pulses,Jayashankar Bhupalapally,Lentils,2019,48,68
Pulses,Jayashankar Bhupalapally,Lentils,2020,53,67
Pulses,Jayashankar Bhupalapally,Lentils,2021,48,58
Pulses,Jayashankar Bhupalapally,Lentils,2022,34,48
Pulses,Jayashankar Bhupalapally,Lentils,2023,49,66
Pulses,Jayashankar Bhupalapally,Lentils,2024,13,27
Pulses,Jayashankar Bhupalapally,Lentils,2025,16,26
Pulses,Jogulamba Gadwal,Lentils,2019,41,60
Pulses,Jogulamba Gadwal,Lentils,2020,38,50
Pulses,Jogulamba Gadwal,Lentils,2021,17,33
Pulses,Jogulamba Gadwal,Lentils,2022,30,45
Pulses,Jogulamba Gadwal,Lentils,2023,51,63
Pulses,Jogulamba Gadwal,Lentils,2024,38,57
Pulses,Jogulamba Gadwal,Lentils,2025,16,27
Pulses,Kumram Bheem Asifabad,Lentils,2019,22,32
Pulses,Kumram Bheem Asifabad,Lentils,2020,29,42
Pulses,Kumram Bheem Asifabad,Lentils,2021,32,45
Pulses,Kumram Bheem Asifabad,Lentils,2022,53,64
Pulses,Kumram Bheem Asifabad,Lentils,2023,30,47
Pulses,Kumram Bheem Asifabad,Lentils,2024,45,63
Pulses,Kumram Bheem Asifabad,Lentils,2025,35,55
Pulses,Khammam,Lentils,2019,23,37
Pulses,Khammam,Lentils,2020,32,52
Pulses,Khammam,Lentils,2021,39,59
Pulses,Khammam,Lentils,2022,53,63
Pulses,Khammam,Lentils,2023,16,34
Pulses,Khammam,Lentils,2024,24,39
Pulses,Khammam,Lentils,2025,54,73
Pulses,Karimnagar,Lentils,2019,44,58
Pulses,Karimnagar,Lentils,2020,32,49
Pulses,Karimnagar,Lentils,2021,44,62
Pulses,Karimnagar,Lentils,2022,37,51
Pulses,Karimnagar,Lentils,2023,57,69
Pulses,Karimnagar,Lentils,2024,45,64
Pulses,Karimnagar,Lentils,2025,32,50
Pulses,Kothagudem,Lentils,2019,56,66
Pulses,Kothagudem,Lentils,2020,38,49
Pulses,Kothagudem,Lentils,2021,25,43
Pulses,Kothagudem,Lentils,2022,10,21
Pulses,Kothagudem,Lentils,2023,47,66
Pulses,Kothagudem,Lentils,2024,45,59
Pulses,Kothagudem,Lentils,2025,21,38
Pulses,Mahabubnagar,Lentils,2019,21,39
Pulses,Mahabubnagar,Lentils,2020,18,33
Pulses,Mahabubnagar,Lentils,2021,54,66
Pulses,Mahabubnagar,Lentils,2022,36,53
Pulses,Mahabubnagar,Lentils,2023,37,50
Pulses,Mahabubnagar,Lentils,2024,33,44
Pulses,Mahabubnagar,Lentils,2025,49,68
Pulses,Mancherial,Lentils,2019,28,39
Pulses,Mancherial,Lentils,2020,37,57
Pulses,Mancherial,Lentils,2021,22,41
Pulses,Mancherial,Lentils,2022,37,55
Pulses,Mancherial,Lentils,2023,33,47
Pulses,Mancherial,Lentils,2024,42,59
Pulses,Mancherial,Lentils,2025,25,44
Pulses,Medak,Lentils,2019,47,65
Pulses,Medak,Lentils,2020,19,37
Pulses,Medak,Lentils,2021,49,61
Pulses,Medak,Lentils,2022,34,48
Pulses,Medak,Lentils,2023,25,43
Pulses,Medak,Lentils,2024,28,44
Pulses,Medak,Lentils,2025,46,65
Pulses,Medchal–Malkajgiri,Lentils,2019,30,43
Pulses,Medchal–Malkajgiri,Lentils,2020,53,65
Pulses,Medchal–Malkajgiri,Lentils,2021,49,64
Pulses,Medchal–Malkajgiri,Lentils,2022,27,40
Pulses,Medchal–Malkajgiri,Lentils,2023,44,63
Pulses,Medchal–Malkajgiri,Lentils,2024,24,37
Pulses,Medchal–Malkajgiri,Lentils,2025,24,35
Pulses,Mulugu,Lentils,2019,29,48
Pulses,Mulugu,Lentils,2020,31,50
Pulses,Mulugu,Lentils,2021,47,65
Pulses,Mulugu,Lentils,2022,40,59
Pulses,Mulugu,Lentils,2023,26,45
Pulses,Mulugu,Lentils,2024,29,40
Pulses,Mulugu,Lentils,2025,38,56
Pulses,Nagarkurnool,Lentils,2019,21,32
Pulses,Nagarkurnool,Lentils,2020,24,40
Pulses,Nagarkurnool,Lentils,2021,35,53
Pulses,Nagarkurnool,Lentils,2022,36,49
Pulses,Nagarkurnool,Lentils,2023,35,46
Pulses,Nagarkurnool,Lentils,2024,33,48
Pulses,Nagarkurnool,Lentils,2025,42,62
Pulses,Nalgonda,Lentils,2019,27,37
Pulses,Nalgonda,Lentils,2020,34,47
Pulses,Nalgonda,Lentils,2021,21,33
Pulses,Nalgonda,Lentils,2022,26,46
Pulses,Nalgonda,Lentils,2023,44,62
Pulses,Nalgonda,Lentils,2024,26,43
Pulses,Nalgonda,Lentils,2025,27,44
Pulses,Nirmal,Lentils,2019,24,35
Pulses,Nirmal,Lentils,2020,46,57
Pulses,Nirmal,Lentils,2021,37,53
Pulses,Nirmal,Lentils,2022,51,67
Pulses,Nirmal,Lentils,2023,55,70
Pulses,Nirmal,Lentils,2024,21,31
Pulses,Nirmal,Lentils,2025,22,33
Pulses,Nizamabad,Lentils,2019,47,57
Pulses,Nizamabad,Lentils,2020,30,48
Pulses,Nizamabad,Lentils,2021,25,44
Pulses,Nizamabad,Lentils,2022,28,48
Pulses,Nizamabad,Lentils,2023,48,58
Pulses,Nizamabad,Lentils,2024,38,58
Pulses,Nizamabad,Lentils,2025,49,62
Pulses,Peddapalli,Lentils,2019,45,59
Pulses,Peddapalli,Lentils,2020,38,54
Pulses,Peddapalli,Lentils,2021,44,56
Pulses,Peddapalli,Lentils,2022,19,39
Pulses,Peddapalli,Lentils,2023,38,50
Pulses,Peddapalli,Lentils,2024,38,49
Pulses,Peddapalli,Lentils,2025,36,51
Pulses,Rajanna Sircilla,Lentils,2019,43,55
Pulses,Rajanna Sircilla,Lentils,2020,56,72
Pulses,Rajanna Sircilla,Lentils,2021,32,52
Pulses,Rajanna Sircilla,Lentils,2022,29,46
Pulses,Rajanna Sircilla,Lentils,2023,38,51
Pulses,Rajanna Sircilla,Lentils,2024,41,55
Pulses,Rajanna Sircilla,Lentils,2025,22,32
Pulses,Rangareddy,Lentils,2019,25,42
Pulses,Rangareddy,Lentils,2020,34,49
Pulses,Rangareddy,Lentils,2021,42,55
Pulses,Rangareddy,Lentils,2022,33,47
Pulses,Rangareddy,Lentils,2023,47,58
Pulses,Rangareddy,Lentils,2024,42,61
Pulses,Rangareddy,Lentils,2025,41,54
Pulses,Sangareddy,Lentils,2019,25,40
Pulses,Sangareddy,Lentils,2020,32,50
Pulses,Sangareddy,Lentils,2021,32,52
Pulses,Sangareddy,Lentils,2022,38,54
Pulses,Sangareddy,Lentils,2023,50,60
Pulses,Sangareddy,Lentils,2024,54,68
Pulses,Sangareddy,Lentils,2025,47,57
Pulses,Siddipet,Lentils,2019,40,57
Pulses,Siddipet,Lentils,2020,46,62
Pulses,Siddipet,Lentils,2021,33,43
Pulses,Siddipet,Lentils,2022,19,34
Pulses,Siddipet,Lentils,2023,30,49
Pulses,Siddipet,Lentils,2024,21,31
Pulses,Siddipet,Lentils,2025,40,53
Pulses,Suryapet,Lentils,2019,21,39
Pulses,Suryapet,Lentils,2020,46,57
Pulses,Suryapet,Lentils,2021,39,59
Pulses,Suryapet,Lentils,2022,29,45
Pulses,Suryapet,Lentils,2023,42,60
Pulses,Suryapet,Lentils,2024,24,44
Pulses,Suryapet,Lentils,2025,52,67
Pulses,Vikarabad,Lentils,2019,43,54
Pulses,Vikarabad,Lentils,2020,31,47
Pulses,Vikarabad,Lentils,2021,51,71
Pulses,Vikarabad,Lentils,2022,37,47
Pulses,Vikarabad,Lentils,2023,22,32
Pulses,Vikarabad,Lentils,2024,37,57
Pulses,Vikarabad,Lentils,2025,36,46
Pulses,Warangal Rural,Lentils,2019,41,52
Pulses,Warangal Rural,Lentils,2020,47,65
Pulses,Warangal Rural,Lentils,2021,38,54
Pulses,Warangal Rural,Lentils,2022,42,53
Pulses,Warangal Rural,Lentils,2023,48,68
Pulses,Warangal Rural,Lentils,2024,40,50
Pulses,Warangal Rural,Lentils,2025,44,57
Pulses,Warangal Urban,Lentils,2019,47,59
Pulses,Warangal Urban,Lentils,2020,19,37
Pulses,Warangal Urban,Lentils,2021,31,50
Pulses,Warangal Urban,Lentils,2022,18,38
Pulses,Warangal Urban,Lentils,2023,26,42
Pulses,Warangal Urban,Lentils,2024,28,44
Pulses,Warangal Urban,Lentils,2025,43,53
Pulses,Wanaparthy,Lentils,2019,42,59
Pulses,Wanaparthy,Lentils,2020,24,42
Pulses,Wanaparthy,Lentils,2021,49,59
Pulses,Wanaparthy,Lentils,2022,44,57
Pulses,Wanaparthy,Lentils,2023,23,37
Pulses,Wanaparthy,Lentils,2024,38,55
Pulses,Wanaparthy,Lentils,2025,25,37
Pulses,Yadadri Bhuvanagiri,Lentils,2019,38,53
Pulses,Yadadri Bhuvanagiri,Lentils,2020,34,50
Pulses,Yadadri Bhuvanagiri,Lentils,2021,38,56
Pulses,Yadadri Bhuvanagiri,Lentils,2022,32,42
Pulses,Yadadri Bhuvanagiri,Lentils,2023,42,61
Pulses,Yadadri Bhuvanagiri,Lentils,2024,40,52
Pulses,Yadadri Bhuvanagiri,Lentils,2025,19,37
Fruits,Adilabad,Mango,2019,27,42
Fruits,Adilabad,Mango,2020,28,47
Fruits,Adilabad,Mango,2021,20,40
Fruits,Adilabad,Mango,2022,53,72
Fruits,Adilabad,Mango,2023,18,33
Fruits,Adilabad,Mango,2024,28,38
Fruits,Adilabad,Mango,2025,33,52
Fruits,Bhadradri Kothagudem,Mango,2019,28,42
Fruits,Bhadradri Kothagudem,Mango,2020,54,71
Fruits,Bhadradri Kothagudem,Mango,2021,53,65
Fruits,Bhadradri Kothagudem,Mango,2022,38,50
Fruits,Bhadradri Kothagudem,Mango,2023,38,56
Fruits,Bhadradri Kothagudem,Mango,2024,38,57
Fruits,Bhadradri Kothagudem,Mango,2025,51,66
Fruits,Hyderabad,Mango,2019,32,48
Fruits,Hyderabad,Mango,2020,45,65
Fruits,Hyderabad,Mango,2021,40,51
Fruits,Hyderabad,Mango,2022,57,71
Fruits,Hyderabad,Mango,2023,32,44
Fruits,Hyderabad,Mango,2024,36,54
Fruits,Hyderabad,Mango,2025,44,58
Fruits,Jagtial,Mango,2019,17,31
Fruits,Jagtial,Mango,2020,34,52
Fruits,Jagtial,Mango,2021,38,53
Fruits,Jagtial,Mango,2022,34,51
Fruits,Jagtial,Mango,2023,35,53
Fruits,Jagtial,Mango,2024,37,54
Fruits,Jagtial,Mango,2025,34,49
Fruits,Jangaon,Mango,2019,36,49
Fruits,Jangaon,Mango,2020,30,49
Fruits,Jangaon,Mango,2021,46,63
Fruits,Jangaon,Mango,2022,37,53
Fruits,Jangaon,Mango,2023,42,58
Fruits,Jangaon,Mango,2024,43,61
Fruits,Jangaon,Mango,2025,45,65
Fruits,Jayashankar Bhupalapally,Mango,2019,33,52
Fruits,Jayashankar Bhupalapally,Mango,2020,40,53
Fruits,Jayashankar Bhupalapally,Mango,2021,46,65
Fruits,Jayashankar Bhupalapally,Mango,2022,36,54
Fruits,Jayashankar Bhupalapally,Mango,2023,39,55
Fruits,Jayashankar Bhupalapally,Mango,2024,42,55
Fruits,Jayashankar Bhupalapally,Mango,2025,43,59
Fruits,Jogulamba Gadwal,Mango,2019,24,37
Fruits,Jogulamba Gadwal,Mango,2020,40,52
Fruits,Jogulamba Gadwal,Mango,2021,22,32
Fruits,Jogulamba Gadwal,Mango,2022,15,31
Fruits,Jogulamba Gadwal,Mango,2023,40,58
Fruits,Jogulamba Gadwal,Mango,2024,41,54
Fruits,Jogulamba Gadwal,Mango,2025,30,41
Fruits,Kumram Bheem Asifabad,Mango,2019,26,40
Fruits,Kumram Bheem Asifabad,Mango,2020,22,32
Fruits,Kumram Bheem Asifabad,Mango,2021,38,50
Fruits,Kumram Bheem Asifabad,Mango,2022,50,61
Fruits,Kumram Bheem Asifabad,Mango,2023,37,48
Fruits,Kumram Bheem Asifabad,Mango,2024,30,40
Fruits,Kumram Bheem Asifabad,Mango,2025,38,56
Fruits,Khammam,Mango,2019,30,45
Fruits,Khammam,Mango,2020,39,51
Fruits,Khammam,Mango,2021,45,65
Fruits,Khammam,Mango,2022,19,37
Fruits,Khammam,Mango,2023,21,35
Fruits,Khammam,Mango,2024,31,43
Fruits,Khammam,Mango,2025,12,25
Fruits,Karimnagar,Mango,2019,25,40
Fruits,Karimnagar,Mango,2020,47,64
Fruits,Karimnagar,Mango,2021,35,46
Fruits,Karimnagar,Mango,2022,21,40
Fruits,Karimnagar,Mango,2023,26,36
Fruits,Karimnagar,Mango,2024,33,46
Fruits,Karimnagar,Mango,2025,35,53
Fruits,Kothagudem,Mango,2019,20,40
Fruits,Kothagudem,Mango,2020,30,48
Fruits,Kothagudem,Mango,2021,24,38
Fruits,Kothagudem,Mango,2022,24,39
Fruits,Kothagudem,Mango,2023,28,41
Fruits,Kothagudem,Mango,2024,56,66
Fruits,Kothagudem,Mango,2025,34,52
Fruits,Mahabubnagar,Mango,2019,34,44
Fruits,Mahabubnagar,Mango,2020,46,64
Fruits,Mahabubnagar,Mango,2021,29,46
Fruits,Mahabubnagar,Mango,2022,45,62
Fruits,Mahabubnagar,Mango,2023,34,50
Fruits,Mahabubnagar,Mango,2024,37,54
Fruits,Mahabubnagar,Mango,2025,16,35
Fruits,Mancherial,Mango,2019,53,64
Fruits,Mancherial,Mango,2020,42,58
Fruits,Mancherial,Mango,2021,50,60
Fruits,Mancherial,Mango,2022,37,52
Fruits,Mancherial,Mango,2023,40,55
Fruits,Mancherial,Mango,2024,50,61
Fruits,Mancherial,Mango,2025,35,49
Fruits,Medak,Mango,2019,43,58
Fruits,Medak,Mango,2020,13,29
Fruits,Medak,Mango,2021,38,55
Fruits,Medak,Mango,2022,38,55
Fruits,Medak,Mango,2023,22,40
Fruits,Medak,Mango,2024,40,50
Fruits,Medak,Mango,2025,45,60
Fruits,Medchal–Malkajgiri,Mango,2019,38,57
Fruits,Medchal–Malkajgiri,Mango,2020,17,36
Fruits,Medchal–Malkajgiri,Mango,2021,14,25
Fruits,Medchal–Malkajgiri,Mango,2022,59,79
Fruits,Medchal–Malkajgiri,Mango,2023,42,56
Fruits,Medchal–Malkajgiri,Mango,2024,49,63
Fruits,Medchal–Malkajgiri,Mango,2025,52,67
Fruits,Mulugu,Mango,2019,43,62
Fruits,Mulugu,Mango,2020,21,37
Fruits,Mulugu,Mango,2021,25,42
Fruits,Mulugu,Mango,2022,15,30
Fruits,Mulugu,Mango,2023,45,55
Fruits,Mulugu,Mango,2024,27,41
Fruits,Mulugu,Mango,2025,24,40
Fruits,Nagarkurnool,Mango,2019,33,51
Fruits,Nagarkurnool,Mango,2020,25,37
Fruits,Nagarkurnool,Mango,2021,43,57
Fruits,Nagarkurnool,Mango,2022,32,44
Fruits,Nagarkurnool,Mango,2023,23,42
Fruits,Nagarkurnool,Mango,2024,56,67
Fruits,Nagarkurnool,Mango,2025,44,64
Fruits,Nalgonda,Mango,2019,34,46
Fruits,Nalgonda,Mango,2020,30,50
Fruits,Nalgonda,Mango,2021,48,61
Fruits,Nalgonda,Mango,2022,14,33
Fruits,Nalgonda,Mango,2023,42,56
Fruits,Nalgonda,Mango,2024,43,63
Fruits,Nalgonda,Mango,2025,20,36
Fruits,Nirmal,Mango,2019,19,31
Fruits,Nirmal,Mango,2020,36,50
Fruits,Nirmal,Mango,2021,40,58
Fruits,Nirmal,Mango,2022,51,62
Fruits,Nirmal,Mango,2023,25,35
Fruits,Nirmal,Mango,2024,47,65
Fruits,Nirmal,Mango,2025,46,57
Fruits,Nizamabad,Mango,2019,33,49
Fruits,Nizamabad,Mango,2020,32,50
Fruits,Nizamabad,Mango,2021,36,55
Fruits,Nizamabad,Mango,2022,52,67
Fruits,Nizamabad,Mango,2023,42,61
Fruits,Nizamabad,Mango,2024,21,38
Fruits,Nizamabad,Mango,2025,20,37
Fruits,Peddapalli,Mango,2019,31,45
Fruits,Peddapalli,Mango,2020,45,65
Fruits,Peddapalli,Mango,2021,37,56
Fruits,Peddapalli,Mango,2022,22,36
Fruits,Peddapalli,Mango,2023,42,59
Fruits,Peddapalli,Mango,2024,49,64
Fruits,Peddapalli,Mango,2025,28,43
Fruits,Rajanna Sircilla,Mango,2019,26,45
Fruits,Rajanna Sircilla,Mango,2020,40,56
Fruits,Rajanna Sircilla,Mango,2021,41,54
Fruits,Rajanna Sircilla,Mango,2022,45,59
Fruits,Rajanna Sircilla,Mango,2023,20,37
Fruits,Rajanna Sircilla,Mango,2024,41,55
Fruits,Rajanna Sircilla,Mango,2025,26,46
Fruits,Rangareddy,Mango,2019,45,61
Fruits,Rangareddy,Mango,2020,39,54
Fruits,Rangareddy,Mango,2021,27,38
Fruits,Rangareddy,Mango,2022,60,73
Fruits,Rangareddy,Mango,2023,34,48
Fruits,Rangareddy,Mango,2024,24,38
Fruits,Rangareddy,Mango,2025,22,36
Fruits,Sangareddy,Mango,2019,33,49
Fruits,Sangareddy,Mango,2020,27,46
Fruits,Sangareddy,Mango,2021,51,64
Fruits,Sangareddy,Mango,2022,46,57
Fruits,Sangareddy,Mango,2023,32,48
Fruits,Sangareddy,Mango,2024,33,47
Fruits,Sangareddy,Mango,2025,54,70
Fruits,Siddipet,Mango,2019,26,41
Fruits,Siddipet,Mango,2020,39,50
Fruits,Siddipet,Mango,2021,47,57
Fruits,Siddipet,Mango,2022,34,45
Fruits,Siddipet,Mango,2023,31,47
Fruits,Siddipet,Mango,2024,35,52
Fruits,Siddipet,Mango,2025,41,55
Fruits,Suryapet,Mango,2019,50,65
Fruits,Suryapet,Mango,2020,13,25
Fruits,Suryapet,Mango,2021,23,36
Fruits,Suryapet,Mango,2022,39,56
Fruits,Suryapet,Mango,2023,40,58
Fruits,Suryapet,Mango,2024,54,68
Fruits,Suryapet,Mango,2025,29,47
Fruits,Vikarabad,Mango,2019,24,41
Fruits,Vikarabad,Mango,2020,38,50
Fruits,Vikarabad,Mango,2021,24,35
Fruits,Vikarabad,Mango,2022,15,31
Fruits,Vikarabad,Mango,2023,32,45
Fruits,Vikarabad,Mango,2024,17,29
Fruits,Vikarabad,Mango,2025,26,46
Fruits,Warangal Rural,Mango,2019,54,64
Fruits,Warangal Rural,Mango,2020,32,47
Fruits,Warangal Rural,Mango,2021,52,70
Fruits,Warangal Rural,Mango,2022,36,56
Fruits,Warangal Rural,Mango,2023,34,48
Fruits,Warangal Rural,Mango,2024,23,41
Fruits,Warangal Rural,Mango,2025,52,69
Fruits,Warangal Urban,Mango,2019,31,50
Fruits,Warangal Urban,Mango,2020,35,50
Fruits,Warangal Urban,Mango,2021,30,41
Fruits,Warangal Urban,Mango,2022,50,67
Fruits,Warangal Urban,Mango,2023,27,40
Fruits,Warangal Urban,Mango,2024,21,34
Fruits,Warangal Urban,Mango,2025,31,43
Fruits,Wanaparthy,Mango,2019,40,52
Fruits,Wanaparthy,Mango,2020,51,70
Fruits,Wanaparthy,Mango,2021,33,48
Fruits,Wanaparthy,Mango,2022,36,47
Fruits,Wanaparthy,Mango,2023,23,42
Fruits,Wanaparthy,Mango,2024,24,35
Fruits,Wanaparthy,Mango,2025,41,58
Fruits,Yadadri Bhuvanagiri,Mango,2019,26,39
Fruits,Yadadri Bhuvanagiri,Mango,2020,18,29
Fruits,Yadadri Bhuvanagiri,Mango,2021,23,34
Fruits,Yadadri Bhuvanagiri,Mango,2022,14,26
Fruits,Yadadri Bhuvanagiri,Mango,2023,47,59
Fruits,Yadadri Bhuvanagiri,Mango,2024,48,61
Fruits,Yadadri Bhuvanagiri,Mango,2025,31,45
Fruits,Adilabad,Banana,2019,28,48
Fruits,Adilabad,Banana,2020,45,57
Fruits,Adilabad,Banana,2021,34,47
Fruits,Adilabad,Banana,2022,47,61
Fruits,Adilabad,Banana,2023,55,68
Fruits,Adilabad,Banana,2024,52,65
Fruits,Adilabad,Banana,2025,14,26
Fruits,Bhadradri Kothagudem,Banana,2019,22,42
Fruits,Bhadradri Kothagudem,Banana,2020,46,63
Fruits,Bhadradri Kothagudem,Banana,2021,25,37
Fruits,Bhadradri Kothagudem,Banana,2022,39,49
Fruits,Bhadradri Kothagudem,Banana,2023,41,54
Fruits,Bhadradri Kothagudem,Banana,2024,57,68
Fruits,Bhadradri Kothagudem,Banana,2025,29,42
Fruits,Hyderabad,Banana,2019,40,53
Fruits,Hyderabad,Banana,2020,34,53
Fruits,Hyderabad,Banana,2021,23,35
Fruits,Hyderabad,Banana,2022,35,50
Fruits,Hyderabad,Banana,2023,25,41
Fruits,Hyderabad,Banana,2024,24,39
Fruits,Hyderabad,Banana,2025,36,47
Fruits,Jagtial,Banana,2019,29,41
Fruits,Jagtial,Banana,2020,47,61
Fruits,Jagtial,Banana,2021,37,56
Fruits,Jagtial,Banana,2022,49,59
Fruits,Jagtial,Banana,2023,18,38
Fruits,Jagtial,Banana,2024,15,27
Fruits,Jagtial,Banana,2025,44,64
Fruits,Jangaon,Banana,2019,28,40
Fruits,Jangaon,Banana,2020,13,27
Fruits,Jangaon,Banana,2021,35,55
Fruits,Jangaon,Banana,2022,46,63
Fruits,Jangaon,Banana,2023,25,40
Fruits,Jangaon,Banana,2024,37,51
Fruits,Jangaon,Banana,2025,34,47
Fruits,Jayashankar Bhupalapally,Banana,2019,59,74
Fruits,Jayashankar Bhupalapally,Banana,2020,24,34
Fruits,Jayashankar Bhupalapally,Banana,2021,20,40
Fruits,Jayashankar Bhupalapally,Banana,2022,24,35
Fruits,Jayashankar Bhupalapally,Banana,2023,33,51
Fruits,Jayashankar Bhupalapally,Banana,2024,26,45
Fruits,Jayashankar Bhupalapally,Banana,2025,40,56
Fruits,Jogulamba Gadwal,Banana,2019,16,31
Fruits,Jogulamba Gadwal,Banana,2020,43,53
Fruits,Jogulamba Gadwal,Banana,2021,21,39
Fruits,Jogulamba Gadwal,Banana,2022,36,48
